2026-04-08 22:41:18,643 DEBUG    asyncio  Using selector: EpollSelector
2026-04-08 22:42:02,677 INFO     djen_backup.backfill  {'tribunal': 'TRE-AL', 'date': '2026-02-22', 'status_code': 404, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:42:02.677476Z'}
2026-04-08 22:42:02,783 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-AL/2026-02-21/D "HTTP/1.1 404 Not Found"
2026-04-08 22:42:02,786 INFO     djen_backup.backfill  {'tribunal': 'TRE-AL', 'date': '2026-02-21', 'status_code': 404, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:42:02.786219Z'}
2026-04-08 22:42:02,894 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-AL/2026-02-20/D "HTTP/1.1 200 OK"
2026-04-08 22:42:02,896 INFO     djen_backup.backfill  {'tribunal': 'TRE-AL', 'date': '2026-02-20', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:42:02.896078Z'}
2026-04-08 22:42:03,004 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-AL/2026-02-19/D "HTTP/1.1 200 OK"
2026-04-08 22:42:03,005 INFO     djen_backup.backfill  {'tribunal': 'TRE-AL', 'date': '2026-02-19', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:42:03.005504Z'}
2026-04-08 22:42:03,112 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-AL/2026-02-18/D "HTTP/1.1 200 OK"
2026-04-08 22:42:03,114 INFO     djen_backup.backfill  {'tribunal': 'TRE-AL', 'date': '2026-02-18', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:42:03.114524Z'}
2026-04-08 22:42:03,221 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-AL/2026-02-17/D "HTTP/1.1 200 OK"
2026-04-08 22:42:03,223 INFO     djen_backup.backfill  {'tribunal': 'TRE-AL', 'date': '2026-02-17', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:42:03.223791Z'}
2026-04-08 22:42:03,328 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-AL/2026-02-16/D "HTTP/1.1 200 OK"
2026-04-08 22:42:03,330 INFO     djen_backup.backfill  {'tribunal': 'TRE-AL', 'date': '2026-02-16', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:42:03.330855Z'}
2026-04-08 22:42:03,433 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-AL/2026-02-15/D "HTTP/1.1 404 Not Found"
2026-04-08 22:42:03,434 INFO     djen_backup.backfill  {'tribunal': 'TRE-AL', 'date': '2026-02-15', 'status_code': 404, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:42:03.434928Z'}
2026-04-08 22:42:03,534 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-AL/2026-02-14/D "HTTP/1.1 404 Not Found"
2026-04-08 22:42:03,536 INFO     djen_backup.backfill  {'tribunal': 'TRE-AL', 'date': '2026-02-14', 'status_code': 404, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:42:03.536446Z'}
2026-04-08 22:42:03,639 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-AL/2026-02-13/D "HTTP/1.1 200 OK"
2026-04-08 22:42:03,642 INFO     djen_backup.backfill  {'tribunal': 'TRE-AL', 'date': '2026-02-13', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:42:03.642475Z'}
2026-04-08 22:42:03,748 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-AL/2026-02-12/D "HTTP/1.1 200 OK"
2026-04-08 22:42:03,752 INFO     djen_backup.backfill  {'tribunal': 'TRE-AL', 'date': '2026-02-12', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:42:03.752683Z'}
2026-04-08 22:42:03,854 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-AL/2026-02-11/D "HTTP/1.1 200 OK"
2026-04-08 22:42:03,858 INFO     djen_backup.backfill  {'tribunal': 'TRE-AL', 'date': '2026-02-11', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:42:03.858356Z'}
2026-04-08 22:42:03,965 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-AL/2026-02-10/D "HTTP/1.1 200 OK"
2026-04-08 22:42:03,966 INFO     djen_backup.backfill  {'tribunal': 'TRE-AL', 'date': '2026-02-10', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:42:03.966775Z'}
2026-04-08 22:42:04,075 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-AL/2026-02-09/D "HTTP/1.1 200 OK"
2026-04-08 22:42:04,078 INFO     djen_backup.backfill  {'tribunal': 'TRE-AL', 'date': '2026-02-09', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:42:04.078435Z'}
2026-04-08 22:42:04,179 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-AL/2026-02-08/D "HTTP/1.1 404 Not Found"
2026-04-08 22:42:04,222 INFO     djen_backup.backfill  {'tribunal': 'TRE-AL', 'date': '2026-02-08', 'status_code': 404, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:42:04.222382Z'}
2026-04-08 22:42:04,336 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-AL/2026-02-07/D "HTTP/1.1 404 Not Found"
2026-04-08 22:42:04,338 INFO     djen_backup.backfill  {'tribunal': 'TRE-AL', 'date': '2026-02-07', 'status_code': 404, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:42:04.338273Z'}
2026-04-08 22:42:04,484 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-AL/2026-02-06/D "HTTP/1.1 200 OK"
2026-04-08 22:42:04,486 INFO     djen_backup.backfill  {'tribunal': 'TRE-AL', 'date': '2026-02-06', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:42:04.486345Z'}
2026-04-08 22:42:04,590 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-AL/2026-02-05/D "HTTP/1.1 200 OK"
2026-04-08 22:42:04,596 INFO     djen_backup.backfill  {'tribunal': 'TRE-AL', 'date': '2026-02-05', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:42:04.596007Z'}
2026-04-08 22:42:04,700 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-AL/2026-02-04/D "HTTP/1.1 200 OK"
2026-04-08 22:42:04,702 INFO     djen_backup.backfill  {'tribunal': 'TRE-AL', 'date': '2026-02-04', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:42:04.702031Z'}
2026-04-08 22:42:04,813 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-AL/2026-02-03/D "HTTP/1.1 200 OK"
2026-04-08 22:42:04,815 INFO     djen_backup.backfill  {'tribunal': 'TRE-AL', 'date': '2026-02-03', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:42:04.815596Z'}
2026-04-08 22:42:04,924 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-AL/2026-02-02/D "HTTP/1.1 200 OK"
2026-04-08 22:42:04,926 INFO     djen_backup.backfill  {'tribunal': 'TRE-AL', 'date': '2026-02-02', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:42:04.926396Z'}
2026-04-08 22:42:05,024 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-AL/2026-02-01/D "HTTP/1.1 404 Not Found"
2026-04-08 22:42:05,026 INFO     djen_backup.backfill  {'tribunal': 'TRE-AL', 'date': '2026-02-01', 'status_code': 404, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:42:05.026608Z'}
2026-04-08 22:42:05,126 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-AL/2026-01-31/D "HTTP/1.1 404 Not Found"
2026-04-08 22:42:05,127 INFO     djen_backup.backfill  {'tribunal': 'TRE-AL', 'date': '2026-01-31', 'status_code': 404, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:42:05.127727Z'}
2026-04-08 22:42:05,230 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-AL/2026-01-30/D "HTTP/1.1 200 OK"
2026-04-08 22:42:05,232 INFO     djen_backup.backfill  {'tribunal': 'TRE-AL', 'date': '2026-01-30', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:42:05.232571Z'}
2026-04-08 22:42:05,343 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-AL/2026-01-29/D "HTTP/1.1 200 OK"
2026-04-08 22:42:05,345 INFO     djen_backup.backfill  {'tribunal': 'TRE-AL', 'date': '2026-01-29', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:42:05.345271Z'}
2026-04-08 22:42:05,453 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-AL/2026-01-28/D "HTTP/1.1 200 OK"
2026-04-08 22:42:05,454 INFO     djen_backup.backfill  {'tribunal': 'TRE-AL', 'date': '2026-01-28', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:42:05.454866Z'}
2026-04-08 22:42:05,556 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-AL/2026-01-27/D "HTTP/1.1 200 OK"
2026-04-08 22:42:05,558 INFO     djen_backup.backfill  {'tribunal': 'TRE-AL', 'date': '2026-01-27', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:42:05.558525Z'}
2026-04-08 22:42:05,660 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-AL/2026-01-26/D "HTTP/1.1 200 OK"
2026-04-08 22:42:05,662 INFO     djen_backup.backfill  {'tribunal': 'TRE-AL', 'date': '2026-01-26', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:42:05.662068Z'}
2026-04-08 22:42:05,773 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-AL/2026-01-25/D "HTTP/1.1 404 Not Found"
2026-04-08 22:42:05,776 INFO     djen_backup.backfill  {'tribunal': 'TRE-AL', 'date': '2026-01-25', 'status_code': 404, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:42:05.776433Z'}
2026-04-08 22:42:05,875 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-AL/2026-01-24/D "HTTP/1.1 404 Not Found"
2026-04-08 22:42:05,877 INFO     djen_backup.backfill  {'tribunal': 'TRE-AL', 'date': '2026-01-24', 'status_code': 404, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:42:05.877719Z'}
2026-04-08 22:42:05,982 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-AL/2026-01-23/D "HTTP/1.1 200 OK"
2026-04-08 22:42:05,984 INFO     djen_backup.backfill  {'tribunal': 'TRE-AL', 'date': '2026-01-23', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:42:05.984837Z'}
2026-04-08 22:42:06,091 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-AL/2026-01-22/D "HTTP/1.1 200 OK"
2026-04-08 22:42:06,094 INFO     djen_backup.backfill  {'tribunal': 'TRE-AL', 'date': '2026-01-22', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:42:06.094125Z'}
2026-04-08 22:42:06,197 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-AL/2026-01-21/D "HTTP/1.1 200 OK"
2026-04-08 22:42:06,199 INFO     djen_backup.backfill  {'tribunal': 'TRE-AL', 'date': '2026-01-21', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:42:06.199848Z'}
2026-04-08 22:42:06,305 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-AL/2026-01-20/D "HTTP/1.1 200 OK"
2026-04-08 22:42:06,308 INFO     djen_backup.backfill  {'tribunal': 'TRE-AL', 'date': '2026-01-20', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:42:06.308230Z'}
2026-04-08 22:42:06,414 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-AL/2026-01-19/D "HTTP/1.1 200 OK"
2026-04-08 22:42:06,417 INFO     djen_backup.backfill  {'tribunal': 'TRE-AL', 'date': '2026-01-19', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:42:06.417104Z'}
2026-04-08 22:42:06,520 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-AL/2026-01-18/D "HTTP/1.1 404 Not Found"
2026-04-08 22:42:06,522 INFO     djen_backup.backfill  {'tribunal': 'TRE-AL', 'date': '2026-01-18', 'status_code': 404, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:42:06.522604Z'}
2026-04-08 22:42:06,626 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-AL/2026-01-17/D "HTTP/1.1 404 Not Found"
2026-04-08 22:42:06,629 INFO     djen_backup.backfill  {'tribunal': 'TRE-AL', 'date': '2026-01-17', 'status_code': 404, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:42:06.629637Z'}
2026-04-08 22:42:06,732 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-AL/2026-01-16/D "HTTP/1.1 200 OK"
2026-04-08 22:42:06,734 INFO     djen_backup.backfill  {'tribunal': 'TRE-AL', 'date': '2026-01-16', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:42:06.734822Z'}
2026-04-08 22:42:06,837 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-AL/2026-01-15/D "HTTP/1.1 200 OK"
2026-04-08 22:42:06,840 INFO     djen_backup.backfill  {'tribunal': 'TRE-AL', 'date': '2026-01-15', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:42:06.840296Z'}
2026-04-08 22:42:06,956 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-AL/2026-01-14/D "HTTP/1.1 200 OK"
2026-04-08 22:42:06,958 INFO     djen_backup.backfill  {'tribunal': 'TRE-AL', 'date': '2026-01-14', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:42:06.958509Z'}
2026-04-08 22:42:07,063 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-AL/2026-01-13/D "HTTP/1.1 200 OK"
2026-04-08 22:42:07,065 INFO     djen_backup.backfill  {'tribunal': 'TRE-AL', 'date': '2026-01-13', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:42:07.065519Z'}
2026-04-08 22:42:07,173 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-AL/2026-01-12/D "HTTP/1.1 200 OK"
2026-04-08 22:42:07,175 INFO     djen_backup.backfill  {'tribunal': 'TRE-AL', 'date': '2026-01-12', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:42:07.175511Z'}
2026-04-08 22:42:07,276 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-AL/2026-01-11/D "HTTP/1.1 404 Not Found"
2026-04-08 22:42:07,280 INFO     djen_backup.backfill  {'tribunal': 'TRE-AL', 'date': '2026-01-11', 'status_code': 404, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:42:07.280225Z'}
2026-04-08 22:42:07,387 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-AL/2026-01-10/D "HTTP/1.1 404 Not Found"
2026-04-08 22:42:07,390 INFO     djen_backup.backfill  {'tribunal': 'TRE-AL', 'date': '2026-01-10', 'status_code': 404, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:42:07.390199Z'}
2026-04-08 22:42:07,497 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-AL/2026-01-09/D "HTTP/1.1 200 OK"
2026-04-08 22:42:07,500 INFO     djen_backup.backfill  {'tribunal': 'TRE-AL', 'date': '2026-01-09', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:42:07.500314Z'}
2026-04-08 22:42:07,602 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-AL/2026-01-08/D "HTTP/1.1 200 OK"
2026-04-08 22:42:07,604 INFO     djen_backup.backfill  {'tribunal': 'TRE-AL', 'date': '2026-01-08', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:42:07.604655Z'}
2026-04-08 22:42:07,709 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-AL/2026-01-07/D "HTTP/1.1 200 OK"
2026-04-08 22:42:07,712 INFO     djen_backup.backfill  {'tribunal': 'TRE-AL', 'date': '2026-01-07', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:42:07.711982Z'}
2026-04-08 22:42:07,811 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-AL/2026-01-06/D "HTTP/1.1 200 OK"
2026-04-08 22:42:07,813 INFO     djen_backup.backfill  {'tribunal': 'TRE-AL', 'date': '2026-01-06', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:42:07.813166Z'}
2026-04-08 22:42:07,936 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-AL/2026-01-05/D "HTTP/1.1 200 OK"
2026-04-08 22:42:07,940 INFO     djen_backup.backfill  {'tribunal': 'TRE-AL', 'date': '2026-01-05', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:42:07.940199Z'}
2026-04-08 22:42:08,041 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-AL/2026-01-04/D "HTTP/1.1 404 Not Found"
2026-04-08 22:42:08,044 INFO     djen_backup.backfill  {'tribunal': 'TRE-AL', 'date': '2026-01-04', 'status_code': 404, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:42:08.044585Z'}
2026-04-08 22:42:08,142 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-AL/2026-01-03/D "HTTP/1.1 404 Not Found"
2026-04-08 22:42:08,186 INFO     djen_backup.backfill  {'tribunal': 'TRE-AL', 'date': '2026-01-03', 'status_code': 404, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:42:08.186583Z'}
2026-04-08 22:42:08,298 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-AL/2026-01-02/D "HTTP/1.1 200 OK"
2026-04-08 22:42:08,300 INFO     djen_backup.backfill  {'tribunal': 'TRE-AL', 'date': '2026-01-02', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:42:08.300403Z'}
2026-04-08 22:42:08,398 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-AL/2026-01-01/D "HTTP/1.1 200 OK"
2026-04-08 22:42:08,401 INFO     djen_backup.backfill  {'tribunal': 'TRE-AL', 'date': '2026-01-01', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:42:08.401641Z'}
2026-04-08 22:42:11,440 INFO     httpx  HTTP Request: GET https://archive.org/metadata/djen-tre-am-2026/files "HTTP/1.1 200 OK"
2026-04-08 22:42:11,442 INFO     djen_backup.backfill  {'tribunal': 'TRE-AM', 'year': 2026, 'gaps': 98, 'event': 'backfill_tribunal_year', 'level': 'info', 'timestamp': '2026-04-09T02:42:11.442597Z'}
2026-04-08 22:42:11,613 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-AM/2026-04-08/D "HTTP/1.1 200 OK"
2026-04-08 22:42:11,616 INFO     djen_backup.backfill  {'tribunal': 'TRE-AM', 'date': '2026-04-08', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:42:11.616088Z'}
2026-04-08 22:42:11,719 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-AM/2026-04-07/D "HTTP/1.1 200 OK"
2026-04-08 22:42:11,722 INFO     djen_backup.backfill  {'tribunal': 'TRE-AM', 'date': '2026-04-07', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:42:11.722549Z'}
2026-04-08 22:42:11,824 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-AM/2026-04-06/D "HTTP/1.1 200 OK"
2026-04-08 22:42:11,826 INFO     djen_backup.backfill  {'tribunal': 'TRE-AM', 'date': '2026-04-06', 'status_code': 200, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:42:11.826721Z'}
2026-04-08 22:42:11,932 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-AM/2026-04-05/D "HTTP/1.1 404 Not Found"
2026-04-08 22:42:11,933 INFO     djen_backup.backfill  {'tribunal': 'TRE-AM', 'date': '2026-04-05', 'status_code': 404, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:42:11.933918Z'}
2026-04-08 22:42:12,031 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-AM/2026-04-04/D "HTTP/1.1 404 Not Found"
2026-04-08 22:42:12,032 INFO     djen_backup.backfill  {'tribunal': 'TRE-AM', 'date': '2026-04-04', 'status_code': 404, 'event': 'backfill_empty', 'level': 'info', 'timestamp': '2026-04-09T02:42:12.032936Z'}
2026-04-08 22:42:12,135 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-AM/2026-04-03/D "HTTP/1.1 200 OK"
